Title	Creator	Contributors	Date	Subjects	Description	Original Format/Size	Publisher	Language	Format	Repository	Coverage	Restrictions	Cite as	Cataloger	Catalog Date	Object File Name	Contact and Ordering Information	Item URL	Collection URL	Type	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Atkinson Hall heating drawing, sheet 201-H	Link, Theodore C.		1922;1924	Architectural drawing;Baton Rouge, La.;Louisiana State University (Baton Rouge, La.);Louisiana;Architecture;Buildings--Designs and plans;		Architectural drawings;lcsh;33.86x24.00"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000026	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/25	25	24722193062003_tl000026.jpg	/TLD/image/24722193062003_tl000026.jpg
Atkinson Hall heating drawing, sheet 202-H	Link, Theodore C.		1922;1924	Architectural drawing;Baton Rouge, La.;Louisiana State University (Baton Rouge, La.);Louisiana;Architecture;Buildings--Designs and plans;		Architectural drawings;lcsh;33.93x24.00"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000027	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/26	26	45022193062003_tl000027.jpg	/TLD/image/45022193062003_tl000027.jpg
Cattle Barn architectural drawing, sheet 1	Link, Theodore C.		1922;1924	Architectural drawing;Baton Rouge, La.;Louisiana State University (Baton Rouge, La.);Louisiana;Architecture;Buildings--Designs and plans;		Architectural drawings;lcsh;41.18x22.00"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000028	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/27	27	63822193062003_tl000028.jpg	/TLD/image/63822193062003_tl000028.jpg
Cattle Barn architectural drawing, sheet 2	Link, Theodore C.		1922;1924	Architectural drawing;Baton Rouge, La.;Louisiana State University (Baton Rouge, La.);Louisiana;Architecture;Buildings--Designs and plans;		Architectural drawings;lcsh;40.39x21.75"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000029	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/28	28	81022193062003_tl000029.jpg	/TLD/image/81022193062003_tl000029.jpg
Cattle Barn architectural drawing, sheet 3	Link, Theodore C.		1922;1924	Architectural drawing;Baton Rouge, La.;Louisiana State University (Baton Rouge, La.);Louisiana;Architecture;Buildings--Designs and plans;		Architectural drawings;lcsh;41.24x21.88"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000030	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/29	29	98222193062003_tl000030.jpg	/TLD/image/98222193062003_tl000030.jpg
Cattle Barn architectural drawing, sheet 4	Link, Theodore C.		1922;1924	Architectural drawing;Baton Rouge, La.;Louisiana State University (Baton Rouge, La.);Louisiana;Architecture;Buildings--Designs and plans;		Architectural drawings;lcsh;41.21x21.75"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000031	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/30	30	13823193062003_tl000031.jpg	/TLD/image/13823193062003_tl000031.jpg
Coates Hall architectural drawing, sheet 1	Link, Theodore C.		1922;1924	Architectural drawing;Baton Rouge, La.;Louisiana State University (Baton Rouge, La.);Louisiana;Architecture;Buildings--Designs and plans;		Architectural drawings;lcsh;29.18x26.38"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000032	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/31	31	32523193062003_tl000032.jpg	/TLD/image/32523193062003_tl000032.jpg
Coates Hall architectural drawing, sheet 2	Link, Theodore C.		1922;1924	Architectural drawing;Baton Rouge, La.;Louisiana State University (Baton Rouge, La.);Louisiana;Architecture;Buildings--Designs and plans;		Architectural drawings;lcsh;29.06x26.38"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000033	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/32	32	52823193062003_tl000033.jpg	/TLD/image/52823193062003_tl000033.jpg
Coates Hall architectural drawing, sheet 3	Link, Theodore C.		1922;1924	Architectural drawing;Baton Rouge, La.;Louisiana State University (Baton Rouge, La.);Louisiana;Architecture;Buildings--Designs and plans;		Architectural drawings;lcsh;28.93x26.38"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000034	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/33	33	71623193062003_tl000034.jpg	/TLD/image/71623193062003_tl000034.jpg
Coates Hall architectural drawing, sheet 4	Link, Theodore C.		1922;1924	Architectural drawing;Baton Rouge, La.;Louisiana State University (Baton Rouge, La.);Louisiana;Architecture;Buildings--Designs and plans;		Architectural drawings;lcsh;28.94x26.38"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000035	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/34	34	90323193062003_tl000035.jpg	/TLD/image/90323193062003_tl000035.jpg
Coates Hall architectural drawing, sheet 5	Link, Theodore C.		1922;1924	Architectural drawing;Baton Rouge, La.;Louisiana State University (Baton Rouge, La.);Louisiana;Architecture;Buildings--Designs and plans;		Architectural drawings;lcsh;28.94x26.38"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000036	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/35	35	9124193062003_tl000036.jpg	/TLD/image/9124193062003_tl000036.jpg
